Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
603 S RACINE,,,,,,,,,0.75,dstk,41.874177,-87.656853,603 S RACINE,603 S Racine Ave,129028,1/20/2012 11:20:00 PM,X614998,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2012-01-20 23:20:00
6035 S RACINE,6035,SOUTH,RACINE,-87.6543769,41.7839683,6035 SOUTH RACINE AVENUE,S,6035 S RACINE,,,,,,,129029,1/20/2012 11:21:00 PM,MSBESSI,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CADI,60,True,2012-01-20 23:21:00
7040 S VINCENSE,,,,,,,,,0.745,dstk,41.766563,-87.627437,7040 S VINCENSE,7040 S Vincennes Ave,129031,1/21/2012 12:40:00 AM,H413747,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,KIA,60,True,2012-01-21 00:40:00
7050 S VINCENSE,,,,,,,,,0.745,dstk,41.766376,-87.627502,7050 S VINCENSE,7050 S Vincennes Ave,129032,1/21/2012 12:50:00 AM,L425002,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 00:50:00
7010 S HALSTED,7010,SOUTH,HALSTED,-87.6447707,41.7665636,7010 SOUTH HALSTED STREET,S,7010 S HALSTED,,,,,,,129033,1/21/2012 9:59:00 AM,L208362,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,SATR,60,True,2012-01-21 09:59:00
7018 S HALSTED,7018,SOUTH,HALSTED,-87.6447567,41.7663645,7018 SOUTH HALSTED STREET,S,7018 S HALSTED,,,,,,,129034,1/21/2012 10:03:00 AM,A171626,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2012-01-21 10:03:00
7024 S HALSTED,,,,,,,,,0.772,dstk,41.76657,-87.644521,7024 S HALSTED,7024 S Halsted St,129035,1/21/2012 10:05:00 AM,A833750,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 10:05:00
6957 S HALSTED,6957,SOUTH,HALSTED,-87.6440866,41.7672142,6957 SOUTH HALSTED STREET,S,6957 S HALSTED,,,,,,,129036,1/21/2012 10:07:00 AM,L347788,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2012-01-21 10:07:00
1020 W 63RD ST,,,,,,,,,0.808,dstk,41.779747,-87.650026,1020 W 63RD ST,1020 W 63rd St,129037,1/21/2012 10:13:00 AM,L604052,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,KIA,60,True,2012-01-21 10:13:00
817 W 63RD ST,,,,,,,,,0.808,dstk,41.779664,-87.645476,817 W 63RD ST,817 W 63rd St,129038,1/21/2012 10:22:00 AM,L541017,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2012-01-21 10:22:00
749 W 63RD ST,,,,,,,,,0.808,dstk,41.779688,-87.643913,749 W 63RD ST,749 W 63rd St,129039,1/21/2012 10:23:00 AM,6780796,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 10:23:00
1116 W 63RD ST,,,,,,,,,0.808,dstk,41.779712,-87.652464,1116 W 63RD ST,1116 W 63rd St,129040,1/21/2012 10:35:00 AM,H420933,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CADI,60,True,2012-01-21 10:35:00
1118 W 63RD ST,,,,,,,,,0.808,dstk,41.779711,-87.652506,1118 W 63RD ST,1118 W 63rd St,129041,1/21/2012 10:40:00 AM,32997L,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 10:40:00
1213 W 63RD ST,,,,,,,,,0.808,dstk,41.779527,-87.654854,1213 W 63RD ST,1213 W 63rd St,129042,1/21/2012 10:43:00 AM,38151P,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 10:43:00
5720 S DAMEN,,,,,,,,,0.75,Bing,41.7895851135,-87.6745300293,5720 S DAMEN,"5720 S Damen Ave, Chicago, IL 60636, United States",129055,1/21/2012 10:28:00 PM,160675AV,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2012-01-21 22:28:00
5730 S DAMEN,,,,,,,,,0.75,Bing,41.7893371582,-87.6745223999,5730 S DAMEN,"5730 S Damen Ave, Chicago, IL 60636, United States",129056,1/21/2012 10:30:00 PM,L703372,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 22:30:00
5746 S DAMEN,,,,,,,,,0.75,Bing,41.7894165963,-87.6742364466,5746 S DAMEN,"5746 S Damen Ave, Chicago, IL 60636, United States",129057,1/21/2012 10:32:00 PM,G558756,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 22:32:00
5748 S DAMEN,5748,SOUTH,DAMEN,-87.6744483,41.7888438,5748 SOUTH DAMEN AVENUE,S,5748 S DAMEN,,,,,,,129058,1/21/2012 10:34:00 PM,141BWJ,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2012-01-21 22:34:00
6314 S DAMEN,6314,SOUTH,DAMEN,-87.6741701,41.7787567,6314 SOUTH DAMEN AVENUE,S,6314 S DAMEN,,,,,,,129060,1/21/2012 10:40:00 PM,X474288,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 22:40:00
6512 S DAMEN,6512,SOUTH,DAMEN,-87.6740615,41.775238,6512 SOUTH DAMEN AVENUE,S,6512 S DAMEN,,,,,,,129061,1/21/2012 10:51:00 PM,L693006,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2012-01-21 22:51:00
6514 S DAMEN,6514,SOUTH,DAMEN,-87.6740723,41.7751703,6514 SOUTH DAMEN AVENUE,S,6514 S DAMEN,,,,,,,129062,1/21/2012 10:52:00 PM,N706407,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2012-01-21 22:52:00
6544 S DAMEN,6544,SOUTH,DAMEN,-87.6740251,41.774363,6544 SOUTH DAMEN AVENUE,S,6544 S DAMEN,,,,,,,129063,1/21/2012 10:53:00 PM,L348926,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,DODG,60,True,2012-01-21 22:53:00
6548 S DAMEN,6548,SOUTH,DAMEN,-87.6740276,41.7742963,6548 SOUTH DAMEN AVENUE,S,6548 S DAMEN,,,,,,,129064,1/21/2012 10:54:00 PM,L714144,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 22:54:00
6610 S DAME,,,,,,,,,0.71,GoogleV3,41.7734981,-87.6740236,6610 S DAME,"6610 S Damen Ave, Chicago, IL 60636, USA",129065,1/21/2012 10:57:00 PM,P316110,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 22:57:00
6616 S DAMEN,6616,SOUTH,DAMEN,-87.6739958,41.7733469,6616 SOUTH DAMEN AVENUE,S,6616 S DAMEN,,,,,,,129066,1/21/2012 10:58:00 PM,X786896,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 22:58:00
6626 S DAMEN,6626,SOUTH,DAMEN,-87.6740011,41.7730821,6626 SOUTH DAMEN AVENUE,S,6626 S DAMEN,,,,,,,129067,1/21/2012 10:59:00 PM,K550059,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2012-01-21 22:59:00
6904 S DAMEN,,,,,,,,,0.75,Bing,41.7682097107,-87.6736778766,6904 S DAMEN,"6904 S Damen Ave, Chicago, IL 60636, United States",129068,1/21/2012 11:02:00 PM,2519000,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 23:02:00
6916 S DAMEN,,,,,,,,,0.75,Bing,41.7679334432,-87.6736751944,6916 S DAMEN,"6916 S Damen Ave, Chicago, IL 60636, United States",129069,1/21/2012 11:03:00 PM,L208377,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MAZD,60,True,2012-01-21 23:03:00
7116 S DAMEN,,,,,,,,,0.75,Bing,41.7642822266,-87.6738739014,7116 S DAMEN,"7116 S Damen Ave, Chicago, IL 60636, United States",129070,1/21/2012 11:05:00 PM,3578083,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 23:05:00
7120 S DAMEN,7120,SOUTH,DAMEN,-87.6738237,41.7641382,7120 SOUTH DAMEN AVENUE,S,7120 S DAMEN,,,,,,,129071,1/21/2012 11:06:00 PM,G940832,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,HYUN,60,True,2012-01-21 23:06:00
7122 S DAMEN,7122,SOUTH,DAMEN,-87.6737892,41.7640604,7122 SOUTH DAMEN AVENUE,S,7122 S DAMEN,,,,,,,129072,1/21/2012 11:06:00 PM,7652301,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2012-01-21 23:06:00
7124 S DAMEN,,,,,,,,,0.75,Bing,41.7639912665,-87.6735752821,7124 S DAMEN,"7124 S Damen Ave, Chicago, IL 60636, United States",129073,1/21/2012 11:07:00 PM,9271216,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2012-01-21 23:07:00
7132 S DAMEN,7132,SOUTH,DAMEN,-87.6737835,41.7638161,7132 SOUTH DAMEN AVENUE,S,7132 S DAMEN,,,,,,,129074,1/21/2012 11:09:00 PM,H710567,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 23:09:00
7214 S DAMEN,7214,SOUTH,DAMEN,-87.6737498,41.76245,7214 SOUTH DAMEN AVENUE,S,7214 S DAMEN,,,,,,,129075,1/21/2012 11:11:00 PM,655TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,TOYT,60,True,2012-01-21 23:11:00
7218 S DAMEN,7218,SOUTH,DAMEN,-87.6737492,41.7623821,7218 SOUTH DAMEN AVENUE,S,7218 S DAMEN,,,,,,,129076,1/21/2012 11:12:00 PM,K412760,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 23:12:00
7222 S DAMEN,7222,SOUTH,DAMEN,-87.6737375,41.7622383,7222 SOUTH DAMEN AVENUE,S,7222 S DAMEN,,,,,,,129077,1/21/2012 11:13:00 PM,1211903,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 23:13:00
7234 S DAMEN,7234,SOUTH,DAMEN,-87.6737362,41.7619017,7234 SOUTH DAMEN AVENUE,S,7234 S DAMEN,,,,,,,129078,1/21/2012 11:14:00 PM,K640991,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 23:14:00
7246 S DAMEN,7246,SOUTH,DAMEN,-87.6737259,41.7615802,7246 SOUTH DAMEN AVENUE,S,7246 S DAMEN,,,,,,,129079,1/21/2012 11:16:00 PM,H932401,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MAZD,60,True,2012-01-21 23:16:00
7312 S DAMEN,7312,SOUTH,DAMEN,-87.6737082,41.7606968,7312 SOUTH DAMEN AVENUE,S,7312 S DAMEN,,,,,,,129081,1/21/2012 11:18:00 PM,L185877,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2012-01-21 23:18:00
7316 S DAMEN,,,,,,,,,0.75,Bing,41.7606438696,-87.6734907925,7316 S DAMEN,"7316 S Damen Ave, Chicago, IL 60636, United States",129083,1/21/2012 11:20:00 PM,K397123,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2012-01-21 23:20:00
3911 S COTTAG GROVE,,,,,,,,,0.75,Bing,41.8234048784,-87.6068197936,3911 S COTTAG GROVE,"3911 S Cottage Grove Ave, Chicago, IL 60653, United States",133214,1/21/2012 11:57:00 AM,IMLIVIN,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,21,CHEV,60,True,2012-01-21 11:57:00
4513 N CENTRAL,,,,,,,,,0.755,dstk,41.96275,-87.767237,4513 N CENTRAL,4513 N Central Ave,134270,1/21/2012 7:05:00 PM,B789253,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,JEEP,60,True,2012-01-21 19:05:00
5259 N CENTRAL,5259,NORTH,CENTRAL,-87.7681992,41.9772131,5259 NORTH CENTRAL AVENUE,N,5259 N CENTRAL,,,,,,,134271,1/21/2012 7:19:00 PM,L632269,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,FORD,60,True,2012-01-21 19:19:00
5261 N CENTRAL,5261,NORTH,CENTRAL,-87.7681986,41.9772745,5261 NORTH CENTRAL AVENUE,N,5261 N CENTRAL,,,,,,,134272,1/21/2012 7:21:00 PM,242N098,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,NISS,60,True,2012-01-21 19:21:00
5303 N CENTRAL,5303,NORTH,CENTRAL,-87.7681775,41.97753,5303 NORTH CENTRAL AVENUE,N,5303 N CENTRAL,,,,,,,134273,1/21/2012 8:27:00 PM,675SKA,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,16,HOND,60,True,2012-01-21 20:27:00
828 S STATE,,,,,,,,,0.763,dstk,41.870436,-87.627496,828 S STATE,828 S State St,139435,1/29/2012 3:20:00 AM,K652794,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,VOLK,60,True,2012-01-29 03:20:00
828 S STATE,,,,,,,,,0.763,dstk,41.870436,-87.627496,828 S STATE,828 S State St,139436,1/29/2012 3:20:00 AM,P107618,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,VOLK,60,True,2012-01-29 03:20:00
828 S STATE,,,,,,,,,0.763,dstk,41.870436,-87.627496,828 S STATE,828 S State St,139437,1/29/2012 3:30:00 AM,383NHA,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HOND,60,True,2012-01-29 03:30:00
848 S STATE,,,,,,,,,0.763,dstk,41.870376,-87.627495,848 S STATE,848 S State St,139438,1/29/2012 3:30:00 AM,767366,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HOND,60,True,2012-01-29 03:30:00
912 S STATE,,,,,,,,,0.763,dstk,41.870182,-87.627492,912 S STATE,912 S State St,139439,1/29/2012 3:30:00 AM,AF8L6Z,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HOND,60,True,2012-01-29 03:30:00
8259 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.744717,-87.604982,8259 S COTTAGE GROVE,8259 S Cottage Grove Ave,139581,1/20/2012 6:05:00 PM,L224636,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,GMC,60,True,2012-01-20 18:05:00
8259 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.744717,-87.604982,8259 S COTTAGE GROVE,8259 S Cottage Grove Ave,165795,1/20/2012 6:05:00 PM,L763700,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,TOYT,60,True,2012-01-20 18:05:00
8237 S COTTAGE GROVE,8237,SOUTH,COTTAGE GROVE,-87.6046374,41.7446278,8237 SOUTH COTTAGE GROVE AVENUE,S,8237 S COTTAGE GROVE,,,,,,,139582,1/20/2012 6:12:00 PM,7822739,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,BUIC,60,True,2012-01-20 18:12:00
8256 S COTTAGE GROVE,8256,SOUTH,COTTAGE GROVE,-87.6054133,41.7441485,8256 SOUTH COTTAGE GROVE AVENUE,S,8256 S COTTAGE GROVE,,,,,,,139583,1/20/2012 6:26:00 PM,H169794,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,GMC,60,True,2012-01-20 18:26:00
8613 S COTTAGE,,,,,,,,,0.71,GoogleV3,41.738017,-87.604478,8613 S COTTAGE,"8613 S Cottage Grove Ave, Chicago, IL 60619, USA",139586,1/20/2012 8:54:00 PM,D200561,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,DODG,60,True,2012-01-20 20:54:00
8557 S COTTAGE GR,,,,,,,,,0.71,GoogleV3,41.7385949,-87.604489,8557 S COTTAGE GR,"8557 S Cottage Grove Ave, Chicago, IL 60619, USA",139587,1/20/2012 9:00:00 PM,H865929,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,HOND,60,True,2012-01-20 21:00:00
642 S LARAMIE,,,,,,,,,0.755,dstk,41.872518,-87.754871,642 S LARAMIE,642 S Laramie Ave,140178,1/21/2012 1:16:00 PM,3455293,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,15,NISS,60,True,2012-01-21 13:16:00
877 S STATE,,,,,,,,,0.763,dstk,41.870812,-87.627359,877 S STATE,877 S State St,141842,1/29/2012 3:54:00 AM,BPRANG3,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HOND,60,True,2012-01-29 03:54:00
803 S STATE,,,,,,,,,0.763,dstk,41.871783,-87.627379,803 S STATE,803 S State St,141843,1/29/2012 3:59:00 AM,G985357,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,MITS,60,True,2012-01-29 03:59:00
1255 S STATE,1255,SOUTH,STATE,-87.6269591,41.8659327,1255 SOUTH STATE STREET,S,1255 S STATE,,,,,,,141844,1/29/2012 4:10:00 AM,8274130,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,BUIC,60,True,2012-01-29 04:10:00
1377 S STATE,,,,,,,,,0.763,dstk,41.864317,-87.627203,1377 S STATE,1377 S State St,141845,1/29/2012 4:18:00 AM,H597941,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2012-01-29 04:18:00
5849 N WESTERN,,,,,,,,,0.755,dstk,41.987705,-87.689498,5849 N WESTERN,5849 N Western Ave,142245,1/21/2012 7:05:00 AM,250N574,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,ISU,60,True,2012-01-21 07:05:00
5455 N WESTERN,,,,,,,,,0.755,dstk,41.980547,-87.689252,5455 N WESTERN,5455 N Western Ave,142246,1/21/2012 7:10:00 AM,997MDC,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,OLDS,60,True,2012-01-21 07:10:00
5055 N WESTERN,5055,NORTH,WESTERN,-87.688795,41.973871,5055 NORTH WESTERN AVENUE,N,5055 N WESTERN,,,,,,,142247,1/21/2012 7:15:00 AM,5345532,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,HOND,60,True,2012-01-21 07:15:00
5047 N WESTERN,5047,NORTH,WESTERN,-87.6888,41.973505,5047 NORTH WESTERN AVENUE,N,5047 N WESTERN,,,,,,,142248,1/21/2012 7:18:00 AM,8575832,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,MERZ,60,True,2012-01-21 07:18:00
4935 N WESTERN,4935,NORTH,WESTERN,-87.688682,41.971479,4935 NORTH WESTERN AVENUE,N,4935 N WESTERN,,,,,,,142249,1/21/2012 7:30:00 AM,4158568,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,HOND,60,True,2012-01-21 07:30:00
4933 N WESTERN,,,,,,,,,0.755,dstk,41.971192,-87.688915,4933 N WESTERN,4933 N Western Ave,142250,1/21/2012 7:30:00 AM,X352989,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,TOYT,60,True,2012-01-21 07:30:00
4924 N WESTERN,4924,NORTH,WESTERN,-87.6892637,41.9711846,4924 NORTH WESTERN AVENUE,N,4924 N WESTERN,,,,,,,142251,1/21/2012 7:35:00 AM,32481WB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,DODG,60,True,2012-01-21 07:35:00
5036 N WESTERN,,,,,,,,,0.755,dstk,41.973165,-87.689131,5036 N WESTERN,5036 N Western Ave,142252,1/21/2012 7:40:00 AM,N220806,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,CADI,60,True,2012-01-21 07:40:00
5040 N LINCOLN,5040,NORTH,LINCOLN,-87.691398,41.9727559,5040 NORTH LINCOLN AVENUE,N,5040 N LINCOLN,,,,,,,142253,1/21/2012 7:45:00 AM,L377600,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,HOND,60,True,2012-01-21 07:45:00
5072 N LINCOLN,5072,NORTH,LINCOLN,-87.6920697,41.9736732,5072 NORTH LINCOLN AVENUE,N,5072 N LINCOLN,,,,,,,142254,1/21/2012 7:50:00 AM,MMS27,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,20,LEXU,60,True,2012-01-21 07:50:00
3729 W 57ST,,,,,,,,,0.75,Bing,41.7887225747,-87.716447711,3729 W 57ST,"3729 W 57th Pl, Chicago, IL 60629, United States",142563,1/21/2012 9:20:00 AM,L775831,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2012-01-21 09:20:00
857 S STATE,,,,,,,,,0.763,dstk,41.871075,-87.627364,857 S STATE,857 S State St,142641,1/29/2012 3:55:00 AM,9174738,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2012-01-29 03:55:00
1312 S STATE,,,,,,,,,0.763,dstk,41.867218,-87.627496,1312 S STATE,1312 S State St,142642,1/29/2012 4:04:00 AM,WELAND2,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,NISS,60,True,2012-01-29 04:04:00
1312 S STATE,,,,,,,,,0.763,dstk,41.867218,-87.627496,1312 S STATE,1312 S State St,289462,2/26/2012 3:33:00 AM,H21AND,NJ,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2012-02-26 03:33:00
1323 S STATE,1323,SOUTH,STATE,-87.6269494,41.8649796,1323 SOUTH STATE STREET,S,1323 S STATE,,,,,,,142643,1/29/2012 4:20:00 AM,L561786,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,NISS,60,True,2012-01-29 04:20:00
1527 S STATE,1527,SOUTH,STATE,-87.6268865,41.8610257,1527 SOUTH STATE STREET,S,1527 S STATE,,,,,,,142644,1/29/2012 4:25:00 AM,320501A,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,LNDR,60,True,2012-01-29 04:25:00
6540 S COTTAGE GROVE,6540,SOUTH,COTTAGE GROVE,-87.6061401,41.7755238,6540 SOUTH COTTAGE GROVE AVENUE,S,6540 S COTTAGE GROVE,,,,,,,147570,1/20/2012 11:55:00 PM,N471813,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,FORD,60,True,2012-01-20 23:55:00
6544 S COTTAGE GROVE,6544,SOUTH,COTTAGE GROVE,-87.6061408,41.7754629,6544 SOUTH COTTAGE GROVE AVENUE,S,6544 S COTTAGE GROVE,,,,,,,147571,1/20/2012 11:57:00 PM,L112720,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,CHEV,60,True,2012-01-20 23:57:00
6628 S COTTAG GROVE,,,,,,,,,0.75,Bing,41.7741165161,-87.6061935425,6628 S COTTAG GROVE,"6628 S Cottage Grove Ave, Chicago, IL 60637, United States",147572,1/21/2012 12:01:00 AM,A841136,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,NISS,60,True,2012-01-21 00:01:00
6630 S COTTAGE GROVE,6630,SOUTH,COTTAGE GROVE,-87.6061932,41.7740856,6630 SOUTH COTTAGE GROVE AVENUE,S,6630 S COTTAGE GROVE,,,,,,,147573,1/21/2012 12:03:00 AM,L424044,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,CHEV,60,True,2012-01-21 00:03:00
6632 S COTTAG GROVE,,,,,,,,,0.75,Bing,41.7739601135,-87.6062316895,6632 S COTTAG GROVE,"6632 S Cottage Grove Ave, Chicago, IL 60637, United States",147574,1/21/2012 12:05:00 AM,N417655,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,NISS,60,True,2012-01-21 00:05:00
6634 S COTTAG GROVE,,,,,,,,,0.75,Bing,41.7739804834,-87.6058434695,6634 S COTTAG GROVE,"6634 S Cottage Grove Ave, Chicago, IL 60637, United States",147575,1/21/2012 12:06:00 AM,H261979,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,PONT,60,True,2012-01-21 00:06:00
6636 S COTTAG GROVE,,,,,,,,,0.75,Bing,41.773943603,-87.6058421284,6636 S COTTAG GROVE,"6636 S Cottage Grove Ave, Chicago, IL 60637, United States",147576,1/21/2012 12:10:00 AM,L696488,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,DODG,60,True,2012-01-21 00:10:00
6640 S COTTAGE GROVE,,,,,,,,,0.773,dstk,41.774216,-87.605871,6640 S COTTAGE GROVE,6640 S Cottage Grove Ave,147577,1/21/2012 12:11:00 AM,K518873,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,212,TOYT,60,True,2012-01-21 00:11:00
6535 S KING DR,,,,,,,,,0.845,dstk,41.776309,-87.615455,6535 S KING DR,6535 S King Dr,148755,1/20/2012 5:56:00 PM,K486077,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,TOYT,60,True,2012-01-20 17:56:00
6509 S KING DR,,,,,,,,,0.845,dstk,41.776535,-87.615459,6509 S KING DR,6509 S King Dr,148757,1/20/2012 6:06:00 PM,X768734,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2012-01-20 18:06:00
6909 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.7684,-87.663815,6909 S ASHLAND AVE,6909 S Ashland Ave,149529,1/21/2012 10:30:00 AM,269N829,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2012-01-21 10:30:00
1043 W 63RD ST,,,,,,,,,0.808,dstk,41.779586,-87.650755,1043 W 63RD ST,1043 W 63rd St,149553,1/21/2012 10:16:00 AM,H187948,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2012-01-21 10:16:00
1017 W 63RD ST,,,,,,,,,0.808,dstk,41.779597,-87.650096,1017 W 63RD ST,1017 W 63rd St,149554,1/21/2012 10:19:00 AM,G878756,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,NISS,60,True,2012-01-21 10:19:00
1542 W 55TH STREET,,,,,,,,,0.789,dstk,41.794119,-87.663533,1542 W 55TH STREET,1542 W 55th St,150308,1/22/2012 11:50:00 AM,9416376,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,145,HYUN,60,True,2012-01-22 11:50:00
