Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
4438 W 59TH ST,,,,,,,,,0.808,dstk,41.785892,-87.73412,4438 W 59TH ST,4438 W 59th St,2328233,2/1/2011 6:43:00 PM,T892535,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2011-02-01 18:43:00
4450 W 59TH ST,,,,,,,,,0.808,dstk,41.785815,-87.734577,4450 W 59TH ST,4450 W 59th St,175454,2/1/2011 6:55:00 PM,X773031,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2011-02-01 18:55:00
4506 W 59TH,4506,WEST,59TH,-87.7355895,41.7860144,4506 WEST 59TH STREET,W,4506 W 59TH,,,,,,,175455,2/1/2011 7:03:00 PM,K978096,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,KIA,60,True,2011-02-01 19:03:00
6620 S WESTERN,,,,,,,,,0.755,dstk,41.773406,-87.683559,6620 S WESTERN,6620 S Western Ave,175484,2/1/2011 4:20:00 AM,7988803,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,DODG,60,True,2011-02-01 04:20:00
6516 S WESTERN,,,,,,,,,0.755,dstk,41.7753,-87.683616,6516 S WESTERN,6516 S Western Ave,175485,2/1/2011 4:22:00 AM,249M439,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2011-02-01 04:22:00
7464 N CLARK,7464,NORTH,CLARK,-87.676046,42.0177012,7464 NORTH CLARK STREET,N,7464 N CLARK,,,,,,,175521,2/1/2011 10:30:00 AM,3108047,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,TOYT,60,True,2011-02-01 10:30:00
7427 N CLARK,7427,NORTH,CLARK,-87.6750155,42.0168229,7427 NORTH CLARK STREET,N,7427 N CLARK,,,,,,,175522,2/1/2011 10:36:00 AM,11010AA,IL,OTH,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,HYUN,60,True,2011-02-01 10:36:00
7427 N CLARK,7427,NORTH,CLARK,-87.6750155,42.0168229,7427 NORTH CLARK STREET,N,7427 N CLARK,,,,,,,175523,2/1/2011 10:40:00 AM,F513956,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,VOLV,60,True,2011-02-01 10:40:00
1623 W HOWARD,1623,WEST,HOWARD,-87.6722423,42.0191795,1623 WEST HOWARD STREET,W,1623 W HOWARD,,,,,,,175524,2/1/2011 11:01:00 AM,L824520,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,DODG,60,True,2011-02-01 11:01:00
1615 W HOWARD,1615,WEST,HOWARD,-87.6721044,42.0191787,1615 WEST HOWARD STREET,W,1615 W HOWARD,,,,,,,175525,2/1/2011 11:03:00 AM,K380588,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,PONT,60,True,2011-02-01 11:03:00
458 E 75TH,458,EAST,75TH,-87.6128649,41.7586176,458 EAST 75TH STREET,E,458 E 75TH,,,,,,,175549,2/3/2011 4:22:00 PM,9282599,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,JEEP,60,True,2011-02-03 16:22:00
422 E 75TH,422,EAST,75TH,-87.6141416,41.7586656,422 EAST 75TH STREET,E,422 E 75TH,,,,,,,175550,2/3/2011 4:32:00 PM,G907163,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2011-02-03 16:32:00
3252 W CERMAK,,,,,,,,,0.768,dstk,41.851821,-87.70681,3252 W CERMAK,3252 W Cermak Rd,175775,2/3/2011 7:46:00 AM,K393467,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,HOND,60,True,2011-02-03 07:46:00
3312 W CERMAK,3312,WEST,CERMAK,-87.70831,41.8520508,3312 WEST CERMAK ROAD,W,3312 W CERMAK,,,,,,,175801,2/3/2011 7:50:00 AM,9659167,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2011-02-03 07:50:00
3714 W CERMAK RD,,,,,,,,,0.841,dstk,41.851706,-87.717563,3714 W CERMAK RD,3714 W Cermak Rd,175802,2/3/2011 7:50:00 AM,A932773,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,FORD,60,True,2011-02-03 07:50:00
3531 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866235,-87.71366,3531 W ROOSEVELT RD,3531 W Roosevelt Rd,175837,2/3/2011 3:00:00 PM,45679UB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,CHEV,60,True,2011-02-03 15:00:00
3553 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866228,-87.714068,3553 W ROOSEVELT RD,3553 W Roosevelt Rd,175838,2/3/2011 4:15:00 PM,3621031,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,FORD,60,True,2011-02-03 16:15:00
3535 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866234,-87.713734,3535 W ROOSEVELT RD,3535 W Roosevelt Rd,175841,2/3/2011 4:28:00 PM,HWN561,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,10,PONT,60,True,2011-02-03 16:28:00
1609 W HOWARD,1609,WEST,HOWARD,-87.6717206,42.0191836,1609 WEST HOWARD STREET,W,1609 W HOWARD,,,,,,,175930,2/1/2011 11:05:00 AM,F510847,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,JEEP,60,True,2011-02-01 11:05:00
1557 W HOWARD,1557,WEST,HOWARD,-87.6704021,42.0191075,1557 WEST HOWARD STREET,W,1557 W HOWARD,,,,,,,175931,2/1/2011 11:10:00 AM,10386G,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,DODG,60,True,2011-02-01 11:10:00
1557 W HOWARD,1557,WEST,HOWARD,-87.6704021,42.0191075,1557 WEST HOWARD STREET,W,1557 W HOWARD,,,,,,,175932,2/1/2011 11:12:00 AM,H826297,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,TOYT,60,True,2011-02-01 11:12:00
1545 W HOWARD,,,,,,,,,0.768,dstk,42.019522,-87.693915,1545 W HOWARD,1545 W Howard St,175933,2/1/2011 12:17:00 PM,X375797,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,CHEV,60,True,2011-02-01 12:17:00
7620 N SHERIDAN,,,,,,,,,0.775,dstk,42.01987,-87.666269,7620 N SHERIDAN,7620 N Sheridan Rd,175934,2/1/2011 11:25:00 AM,H144930,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,SUBA,60,True,2011-02-01 11:25:00
7620 N SHERIDAN,,,,,,,,,0.775,dstk,42.01987,-87.666269,7620 N SHERIDAN,7620 N Sheridan Rd,175935,2/1/2011 11:27:00 AM,9530169,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,PONT,60,True,2011-02-01 11:27:00
7618 N SHERIDAN,7618,NORTH,SHERIDAN,-87.6666264,42.0197988,7618 NORTH SHERIDAN ROAD,N,7618 N SHERIDAN,,,,,,,175936,2/1/2011 11:28:00 AM,JB7853,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,BUIC,60,True,2011-02-01 11:28:00
7618 N SHERIDAN,7618,NORTH,SHERIDAN,-87.6666264,42.0197988,7618 NORTH SHERIDAN ROAD,N,7618 N SHERIDAN,,,,,,,175937,2/1/2011 11:30:00 AM,DANDA,IL,HCP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,LNDR,60,True,2011-02-01 11:30:00
7618 N SHERIDAN,7618,NORTH,SHERIDAN,-87.6666264,42.0197988,7618 NORTH SHERIDAN ROAD,N,7618 N SHERIDAN,,,,,,,175938,2/1/2011 11:31:00 AM,2312954,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,VOLK,60,True,2011-02-01 11:31:00
7614  SHERIDAN,,,,,,,,,0.75,Bing,42.0198062807,-87.6662924141,7614  SHERIDAN,"7614 N Sheridan Rd, Chicago, IL 60626, United States",175939,2/1/2011 11:35:00 AM,C61726,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,PONT,60,True,2011-02-01 11:35:00
7526 N SHERIDAN,,,,,,,,,0.775,dstk,42.018466,-87.665878,7526 N SHERIDAN,7526 N Sheridan Rd,175940,2/1/2011 11:37:00 AM,23620LY,IL,LIV,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,MERC,60,True,2011-02-01 11:37:00
7350 N SHERIDAN,7350,NORTH,SHERIDAN,-87.6653144,42.0154254,7350 NORTH SHERIDAN ROAD,N,7350 N SHERIDAN,,,,,,,175941,2/1/2011 11:40:00 AM,2040863,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-01 11:40:00
7309 N SHERIDAN,,,,,,,,,0.775,dstk,42.014226,-87.664145,7309 N SHERIDAN,7309 N Sheridan Rd,175942,2/1/2011 11:46:00 AM,13471B,IN,DLC,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,MAZD,60,True,2011-02-01 11:46:00
7321 N SHERIDAN,,,,,,,,,0.775,dstk,42.014606,-87.664306,7321 N SHERIDAN,7321 N Sheridan Rd,175943,2/1/2011 11:50:00 AM,4711TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,CHEV,60,True,2011-02-01 11:50:00
7331 N SHERIDAN,7331,NORTH,SHERIDAN,-87.6641559,42.0148122,7331 NORTH SHERIDAN ROAD,N,7331 N SHERIDAN,,,,,,,175944,2/1/2011 11:50:00 AM,X357960,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,NISS,60,True,2011-02-01 11:50:00
1529 W HOWARD,,,,,,,,,0.768,dstk,42.019527,-87.693725,1529 W HOWARD,1529 W Howard St,175945,2/1/2011 12:22:00 PM,9108559,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,TOYT,60,True,2011-02-01 12:22:00
7409 N CLARK,7409,NORTH,CLARK,-87.6750444,42.0163455,7409 NORTH CLARK STREET,N,7409 N CLARK,,,,,,,175946,2/1/2011 12:31:00 PM,RWT829,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,TOYT,60,True,2011-02-01 12:31:00
7417 N CLARK,7417,NORTH,CLARK,-87.6748461,42.0165078,7417 NORTH CLARK STREET,N,7417 N CLARK,,,,,,,175947,2/1/2011 12:35:00 PM,K824171,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,CHEV,60,True,2011-02-01 12:35:00
7370 N CLARK,7370,NORTH,CLARK,-87.6753721,42.0157168,7370 NORTH CLARK STREET,N,7370 N CLARK,,,,,,,175948,2/1/2011 12:39:00 PM,VTL831,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,CHEV,60,True,2011-02-01 12:39:00
7215 N CLARK,,,,,,,,,0.75,Bing,42.0128137618,-87.6746092737,7215 N CLARK,"7215 N Clark St, Chicago, IL 60626, United States",175949,2/1/2011 2:12:00 PM,A328045,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,VOLK,60,True,2011-02-01 14:12:00
7109 N WESTERN,7109,NORTH,WESTERN,-87.6899399,42.0113243,7109 NORTH WESTERN AVENUE,N,7109 N WESTERN,,,,,,,176070,2/2/2011 8:21:00 AM,1157TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 08:21:00
7711 N WESTERN,,,,,,,,,0.75,Bing,41.753368,-87.682487,7711 N WESTERN,"7711 S Western Ave, Chicago, IL 60620, United States",176071,2/2/2011 8:22:00 AM,2706TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 08:22:00
7121 N WESTERN,7121,NORTH,WESTERN,-87.689921,42.011633,7121 NORTH WESTERN AVENUE,N,7121 N WESTERN,,,,,,,176072,2/2/2011 8:23:00 AM,4050TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 08:23:00
7123 N WESTERN,,,,,,,,,0.755,dstk,42.011482,-87.690153,7123 N WESTERN,7123 N Western Ave,176073,2/2/2011 8:24:00 AM,2971TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 08:24:00
7415 N WESTERN,7415,NORTH,WESTERN,-87.6898223,42.0162018,7415 NORTH WESTERN AVENUE,N,7415 N WESTERN,,,,,,,176074,2/2/2011 8:28:00 AM,2211TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 08:28:00
6005 N WESTERN,6005,NORTH,WESTERN,-87.689205,41.990946,6005 NORTH WESTERN AVENUE,N,6005 N WESTERN,,,,,,,176075,2/2/2011 9:05:00 AM,6644TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2011-02-02 09:05:00
919 W GARFIELD,919,WEST,GARFIELD,-87.6483877,41.7936368,919 WEST GARFIELD BOULEVARD,W,919 W GARFIELD,,,,,,,176295,2/4/2011 3:48:00 AM,H185539,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-04 03:48:00
919 W GARFIELD,919,WEST,GARFIELD,-87.6483877,41.7936368,919 WEST GARFIELD BOULEVARD,W,919 W GARFIELD,,,,,,,176313,2/4/2011 3:44:00 AM,6149TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-04 03:44:00
425 W GARFIELD,425,WEST,GARFIELD,-87.6365901,41.793884,425 WEST GARFIELD BOULEVARD,W,425 W GARFIELD,,,,,,,176296,2/4/2011 3:55:00 AM,49423UB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-04 03:55:00
1851 W 63RD STR,,,,,,,,,0.802,dstk,41.779286,-87.670609,1851 W 63RD STR,1851 W 63rd St,176299,2/3/2011 1:34:00 AM,L223937,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PONT,60,True,2011-02-03 01:34:00
1941 W 59TH STR,,,,,,,,,0.802,dstk,41.786565,-87.67302,1941 W 59TH STR,1941 W 59th St,176300,2/3/2011 11:11:00 PM,6000048,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,HOND,60,True,2011-02-03 23:11:00
1939 W 59TH STR,,,,,,,,,0.802,dstk,41.786565,-87.672993,1939 W 59TH STR,1939 W 59th St,176301,2/3/2011 11:16:00 PM,419M866,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,OLDS,60,True,2011-02-03 23:16:00
6239 S ASHLAND,6239,SOUTH,ASHLAND,-87.6638782,41.7801416,6239 SOUTH ASHLAND AVENUE,S,6239 S ASHLAND,,,,,,,176304,2/3/2011 11:43:00 PM,A826688,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-03 23:43:00
1744 W 59TH STR,,,,,,,,,0.802,dstk,41.786774,-87.668282,1744 W 59TH STR,1744 W 59th St,176305,2/3/2011 11:48:00 PM,H871238,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-03 23:48:00
6633 S ASHLAND,6633,SOUTH,ASHLAND,-87.6637478,41.7729771,6633 SOUTH ASHLAND AVENUE,S,6633 S ASHLAND,,,,,,,176340,2/5/2011 2:45:00 AM,FEF3848,OH,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,NISS,60,True,2011-02-05 02:45:00
6633 S ASHLAND,6633,SOUTH,ASHLAND,-87.6637478,41.7729771,6633 SOUTH ASHLAND AVENUE,S,6633 S ASHLAND,,,,,,,189149,2/8/2011 10:26:00 PM,662M111,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2011-02-08 22:26:00
6633 S ASHLAND,6633,SOUTH,ASHLAND,-87.6637478,41.7729771,6633 SOUTH ASHLAND AVENUE,S,6633 S ASHLAND,,,,,,,189150,2/8/2011 10:27:00 PM,H687610,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2011-02-08 22:27:00
6619 S ASHLAND,6619,SOUTH,ASHLAND,-87.6636576,41.7733911,6619 SOUTH ASHLAND AVENUE,S,6619 S ASHLAND,,,,,,,176341,2/5/2011 2:49:00 AM,751L938,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,PLYM,60,True,2011-02-05 02:49:00
6854 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.768949,-87.664002,6854 S ASHLAND AVE,6854 S Ashland Ave,176390,2/3/2011 7:59:00 AM,436M226,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,MITS,60,True,2011-02-03 07:59:00
2241 W 18TH ST,,,,,,,,,0.808,dstk,41.857518,-87.681764,2241 W 18TH ST,2241 W 18th St,177106,2/1/2011 10:56:00 PM,A901278,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,12,OLDS,60,True,2011-02-01 22:56:00
2113 W 18TH ST,,,,,,,,,0.808,dstk,41.857552,-87.678896,2113 W 18TH ST,2113 W 18th St,177107,2/1/2011 7:05:00 PM,K746281,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,12,CHEV,60,True,2011-02-01 19:05:00
4815 S COTTAGE GROVE,4815,SOUTH,COTTAGE GROVE,-87.6061158,41.8068461,4815 SOUTH COTTAGE GROVE AVENUE,S,4815 S COTTAGE GROVE,,,,,,,177654,2/4/2011 9:08:00 AM,MR2266,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,2,TOYT,60,True,2011-02-04 09:08:00
4619 N BROADWAY,4619,NORTH,BROADWAY,-87.6575336,41.9660175,4619 NORTH BROADWAY STREET,N,4619 N BROADWAY,,,,,,,177661,2/5/2011 11:07:00 AM,K464569,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,OLDS,60,True,2011-02-05 11:07:00
4619 N BROADWAY,4619,NORTH,BROADWAY,-87.6575336,41.9660175,4619 NORTH BROADWAY STREET,N,4619 N BROADWAY,,,,,,,177662,2/5/2011 11:09:00 AM,K721645,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,NISS,60,True,2011-02-05 11:09:00
4621 N BROADWAY,4621,NORTH,BROADWAY,-87.657562,41.9660809,4621 NORTH BROADWAY STREET,N,4621 N BROADWAY,,,,,,,177663,2/5/2011 11:10:00 AM,1700TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,MERC,60,True,2011-02-05 11:10:00
4623 N BROADWAY,,,,,,,,,0.775,dstk,41.966725,-87.658217,4623 N BROADWAY,4623 N Broadway St,177664,2/5/2011 11:15:00 AM,L381061,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,HOND,60,True,2011-02-05 11:15:00
4627 N BROADWAY,,,,,,,,,0.775,dstk,41.966768,-87.658237,4627 N BROADWAY,4627 N Broadway St,177665,2/5/2011 11:24:00 AM,612KMT,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,TOYT,60,True,2011-02-05 11:24:00
4629 N BROADWAY,4629,NORTH,BROADWAY,-87.657679,41.9662651,4629 NORTH BROADWAY STREET,N,4629 N BROADWAY,,,,,,,177666,2/5/2011 11:23:00 AM,39224P,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,23,ISU,60,True,2011-02-05 11:23:00
4610 S ASHLAND,4610,SOUTH,ASHLAND,-87.665269,41.81001,4610 SOUTH ASHLAND AVENUE,S,4610 S ASHLAND,,,,,,,177810,2/1/2011 2:35:00 PM,X705350,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,PLYM,60,True,2011-02-01 14:35:00
4626 S ASHLAND,,,,,,,,,0.755,dstk,41.809909,-87.665083,4626 S ASHLAND,4626 S Ashland Ave,177811,2/1/2011 2:35:00 PM,546M067,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,DODG,60,True,2011-02-01 14:35:00
4527 S HALSTED,,,,,,,,,0.772,dstk,41.812007,-87.645546,4527 S HALSTED,4527 S Halsted St,177812,2/1/2011 3:12:00 PM,164PNC,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,JEEP,60,True,2011-02-01 15:12:00
7130 S EXCHANGE,,,,,,,,,0.759,dstk,41.765656,-87.566098,7130 S EXCHANGE,7130 S Exchange Ave,178032,2/4/2011 1:59:00 PM,93922V,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,FORD,60,True,2011-02-04 13:59:00
501 E 48TH ST,,,,,,,,,0.808,dstk,41.807605,-87.613856,501 E 48TH ST,501 E 48th St,178065,2/4/2011 9:47:00 PM,H813983,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2011-02-04 21:47:00
4527 S ASHLAND,4527,SOUTH,ASHLAND,-87.664665,41.811432,4527 SOUTH ASHLAND AVENUE,S,4527 S ASHLAND,,,,,,,178112,2/2/2011 8:15:00 AM,2100840,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,DODG,60,True,2011-02-02 08:15:00
3510 S ASHLAND,3510,SOUTH,ASHLAND,-87.665908,41.8301989,3510 SOUTH ASHLAND AVENUE,S,3510 S ASHLAND,,,,,,,178113,2/2/2011 10:20:00 AM,G416561,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2011-02-02 10:20:00
3506 S HALSTED,3506,SOUTH,HALSTED,-87.646367,41.83048,3506 SOUTH HALSTED STREET,S,3506 S HALSTED,,,,,,,178114,2/2/2011 11:20:00 AM,JGRISF,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2011-02-02 11:20:00
547 W 31ST ST,,,,,,,,,0.808,dstk,41.838044,-87.64047,547 W 31ST ST,547 W 31st St,178115,2/2/2011 1:00:00 PM,1421460,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,ACUR,60,True,2011-02-02 13:00:00
240 W 31ST ST,,,,,,,,,0.808,dstk,41.838291,-87.633207,240 W 31ST ST,240 W 31st St,178116,2/2/2011 1:05:00 PM,K715195,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,MERC,60,True,2011-02-02 13:05:00
1647 W 47TH ST,,,,,,,,,0.808,dstk,41.808514,-87.666476,1647 W 47TH ST,1647 W 47th St,178135,2/3/2011 11:19:00 AM,X377995,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2011-02-03 11:19:00
4627 S ASHLAND,4627,SOUTH,ASHLAND,-87.664692,41.809615,4627 SOUTH ASHLAND AVENUE,S,4627 S ASHLAND,,,,,,,178136,2/3/2011 11:44:00 AM,40076RB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2011-02-03 11:44:00
4546 S ASHLAND,,,,,,,,,0.755,dstk,41.811375,-87.66512,4546 S ASHLAND,4546 S Ashland Ave,178137,2/3/2011 11:54:00 AM,K121950,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,GMC,60,True,2011-02-03 11:54:00
1711 W 47TH ST,,,,,,,,,0.711,dstk,41.808502,-87.667714,1711 W 47TH ST,1709 W 47th St,178138,2/4/2011 9:13:00 AM,L295047,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,TOYT,60,True,2011-02-04 09:13:00
1813 W 47TH ST,,,,,,,,,0.808,dstk,41.808476,-87.670276,1813 W 47TH ST,1813 W 47th St,178139,2/4/2011 9:21:00 AM,80226NB,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,DODG,60,True,2011-02-04 09:21:00
1811 W 47TH ST,,,,,,,,,0.808,dstk,41.808477,-87.670211,1811 W 47TH ST,1811 W 47th St,178140,2/4/2011 9:24:00 AM,H708955,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,True,2011-02-04 09:24:00
1739 W 47TH ST,,,,,,,,,0.808,dstk,41.808491,-87.668715,1739 W 47TH ST,1739 W 47th St,178141,2/4/2011 9:28:00 AM,A909226,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,TOYT,60,True,2011-02-04 09:28:00
1643 W 47TH ST,,,,,,,,,0.808,dstk,41.808515,-87.666399,1643 W 47TH ST,1643 W 47th St,178142,2/4/2011 9:31:00 AM,K714369,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,TOYT,60,True,2011-02-04 09:31:00
1644 W 47TH ST,,,,,,,,,0.808,dstk,41.808665,-87.666432,1644 W 47TH ST,1644 W 47th St,178143,2/4/2011 10:11:00 AM,H952833,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,HOND,60,True,2011-02-04 10:11:00
1646 W 47TH ST,,,,,,,,,0.808,dstk,41.808665,-87.666459,1646 W 47TH ST,1646 W 47th St,178144,2/4/2011 10:17:00 AM,404AO,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2011-02-04 10:17:00
1634 W 47TH ST,,,,,,,,,0.808,dstk,41.808663,-87.666232,1634 W 47TH ST,1634 W 47th St,178145,2/4/2011 11:43:00 AM,H995118,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2011-02-04 11:43:00
1640 W 47TH ST,,,,,,,,,0.808,dstk,41.808666,-87.666355,1640 W 47TH ST,1640 W 47th St,178146,2/4/2011 11:45:00 AM,L300940,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,PONT,60,True,2011-02-04 11:45:00
10 W 103RD ST,,,,,,,,,0.873,dstk,41.707233,-87.623842,10 W 103RD ST,10 W 103rd St,178303,2/6/2011 9:20:00 AM,H184610,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,5,CHEV,60,True,2011-02-06 09:20:00
752 E 75TH ST,,,,,,,,,0.808,dstk,41.75864,-87.606258,752 E 75TH ST,752 E 75th St,178771,2/4/2011 4:14:00 PM,K202686,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,KIA,60,True,2011-02-04 16:14:00
650 E 75TH ST,,,,,,,,,0.808,dstk,41.758598,-87.608709,650 E 75TH ST,650 E 75th St,178772,2/4/2011 4:16:00 PM,K410145,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,FORD,60,True,2011-02-04 16:16:00
650 E 75TH,650,EAST,75TH,-87.6082319,41.7586988,650 EAST 75TH STREET,E,650 E 75TH,,,,,,,178773,2/4/2011 4:21:00 PM,K536718,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,True,2011-02-04 16:21:00
