Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
716 W ADDISON,716,WEST,ADDISON,-87.6478399,41.947585,716 WEST ADDISON STREET,W,716 W ADDISON,,,,,,,2148424,12/14/2013 1:08:00 PM,173TJS,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,VOLK,60,True,2013-12-14 13:08:00
716 W ADDISON,716,WEST,ADDISON,-87.6478399,41.947585,716 WEST ADDISON STREET,W,716 W ADDISON,,,,,,,2148425,12/14/2013 1:09:00 PM,R978183,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2013-12-14 13:09:00
718 W ADDISON,,,,,,,,,0.772,dstk,41.947389,-87.647879,718 W ADDISON,718 W Addison St,2148426,12/14/2013 1:09:00 PM,S142361,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,INFI,60,True,2013-12-14 13:09:00
718 W ADDISON,,,,,,,,,0.772,dstk,41.947389,-87.647879,718 W ADDISON,718 W Addison St,2187177,12/14/2013 1:09:00 PM,R125021,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,FORD,60,True,2013-12-14 13:09:00
736 W ADDIOSN,,,,,,,,,0.747,dstk,41.947386,-87.648212,736 W ADDIOSN,736 W Addison St,2148427,12/14/2013 1:13:00 PM,R441254,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,TOYT,60,True,2013-12-14 13:13:00
720 W ADDISON,,,,,,,,,0.772,dstk,41.947313,-87.648009,720 W ADDISON,720 W Addison St,2148428,12/11/2013 11:13:00 PM,S716521,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,FORD,60,True,2013-12-11 23:13:00
740 W ADDISON,740,WEST,ADDISON,-87.6488078,41.9477677,740 WEST ADDISON STREET,W,740 W ADDISON,,,,,,,2148429,12/14/2013 11:15:00 PM,N989473,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,FORD,60,True,2013-12-14 23:15:00
900 W ADDISON,,,,,,,,,0.772,dstk,41.947285,-87.651902,900 W ADDISON,900 W Addison St,2148430,12/14/2013 9:30:00 AM,XDM288,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HOND,60,True,2013-12-14 09:30:00
902 W ADDISON,,,,,,,,,0.772,dstk,41.947357,-87.651994,902 W ADDISON,902 W Addison St,2148431,12/14/2013 9:30:00 AM,R198012,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,NISS,60,True,2013-12-14 09:30:00
966 W ADDISON,,,,,,,,,0.772,dstk,41.947323,-87.65388,966 W ADDISON,966 W Addison St,2148432,12/14/2013 9:31:00 AM,N309493,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,MAZD,60,True,2013-12-14 09:31:00
910 W ADDISON,910,WEST,ADDISON,-87.6524969,41.9475407,910 WEST ADDISON STREET,W,910 W ADDISON,,,,,,,2148433,12/14/2013 9:34:00 AM,BNG5600,MI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,VOLK,60,True,2013-12-14 09:34:00
910 W ADDISON,910,WEST,ADDISON,-87.6524969,41.9475407,910 WEST ADDISON STREET,W,910 W ADDISON,,,,,,,2388223,12/14/2013 9:34:00 AM,7434031,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HOND,60,True,2013-12-14 09:34:00
920 W ADDIOSN,,,,,,,,,0.747,dstk,41.947343,-87.652764,920 W ADDIOSN,920 W Addison St,2148434,12/14/2013 9:35:00 AM,MISSK,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,NISS,60,True,2013-12-14 09:35:00
918 W ADDSION,,,,,,,,,0.75,Bing,41.9475402832,-87.6527709961,918 W ADDSION,"918 W Addison St, Chicago, IL 60613, United States",2148435,12/14/2013 9:36:00 AM,R152181,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HOND,60,True,2013-12-14 09:36:00
918 W ADDSION,,,,,,,,,0.75,Bing,41.9475402832,-87.6527709961,918 W ADDSION,"918 W Addison St, Chicago, IL 60613, United States",2148436,12/14/2013 9:37:00 AM,K601551,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,JEEP,60,True,2013-12-14 09:37:00
922 W ADDSION,,,,,,,,,0.75,Bing,41.9472994655,-87.6529075205,922 W ADDSION,"922 W Addison St, Chicago, IL 60613, United States",2148437,12/14/2013 9:40:00 AM,X7297M,UT,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,TOYT,60,True,2013-12-14 09:40:00
1130 W ADDISON,,,,,,,,,0.772,dstk,41.947241,-87.657876,1130 W ADDISON,1130 W Addison St,2148438,12/14/2013 9:42:00 AM,R384146,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,DODG,60,True,2013-12-14 09:42:00
1130 W ADDSION,,,,,,,,,0.75,Bing,41.9472055882,-87.6579440385,1130 W ADDSION,"1130 W Addison St, Chicago, IL 60613, United States",2148439,12/14/2013 9:49:00 AM,A259457,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,JEEP,60,True,2013-12-14 09:49:00
1128 W ADDSION,,,,,,,,,0.75,Bing,41.9474487305,-87.6581726074,1128 W ADDSION,"1128 W Addison St, Chicago, IL 60613, United States",2148440,12/14/2013 9:49:00 AM,448XNJ,WA,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,LINC,60,True,2013-12-14 09:49:00
1128 W ADDISON,1128,WEST,ADDISON,-87.6581653,41.9473875,1128 WEST ADDISON STREET,W,1128 W ADDISON,,,,,,,2148441,12/14/2013 9:50:00 AM,K484762,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,DODG,60,True,2013-12-14 09:50:00
1126 W ADDISON,1126,WEST,ADDISON,-87.6580651,41.9473599,1126 WEST ADDISON STREET,W,1126 W ADDISON,,,,,,,2148442,12/14/2013 9:50:00 AM,2143352,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2013-12-14 09:50:00
1114 W ADDISONA,,,,,,,,,0.77,dstk,41.947246,-87.657516,1114 W ADDISONA,1114 W Addison St,2148443,12/14/2013 9:56:00 AM,L405951,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,TOYT,60,True,2013-12-14 09:56:00
1204 W ADDISON,,,,,,,,,0.772,dstk,41.947219,-87.659299,1204 W ADDISON,1204 W Addison St,2148444,12/14/2013 9:55:00 AM,N816363,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,MERZ,60,True,2013-12-14 09:55:00
1206 W DDISON,,,,,,,,,0.75,Bing,41.9474258423,-87.6595611572,1206 W DDISON,"1206 W Addison St, Chicago, IL 60613, United States",2148445,12/14/2013 9:55:00 AM,S626152,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,VOLV,60,True,2013-12-14 09:55:00
1208 W ADDSON,,,,,,,,,0.75,dstk,41.947215,-87.65949,1208 W ADDSON,1208 W Addison St,2148446,12/14/2013 9:55:00 AM,K722290,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,TOYT,60,True,2013-12-14 09:55:00
1210 W ADDISONA,,,,,,,,,0.77,dstk,41.947213,-87.659555,1210 W ADDISONA,1210 W Addison St,2148447,12/11/2013 9:55:00 AM,S294925,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HYUN,60,True,2013-12-11 09:55:00
1220 W ADDISON,,,,,,,,,0.772,dstk,41.947206,-87.659957,1220 W ADDISON,1220 W Addison St,2148448,12/11/2013 9:56:00 AM,R902768,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,SATR,60,True,2013-12-11 09:56:00
1240 W ADDSION,,,,,,,,,0.75,Bing,41.9471673667,-87.6606094837,1240 W ADDSION,"1240 W Addison St, Chicago, IL 60613, United States",2148449,12/14/2013 9:57:00 AM,K759084,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2013-12-14 09:57:00
1242 W ADDISON,1242,WEST,ADDISON,-87.6608511,41.9473847,1242 WEST ADDISON STREET,W,1242 W ADDISON,,,,,,,2148450,12/14/2013 9:57:00 AM,A68C6W,MO,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,LEXU,60,True,2013-12-14 09:57:00
1242 W ADDISON,1242,WEST,ADDISON,-87.6608511,41.9473847,1242 WEST ADDISON STREET,W,1242 W ADDISON,,,,,,,2148451,12/14/2013 5:58:00 AM,214RBV,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,CHEV,60,True,2013-12-14 05:58:00
1242 W ADDISON,1242,WEST,ADDISON,-87.6608511,41.9473847,1242 WEST ADDISON STREET,W,1242 W ADDISON,,,,,,,2388225,12/14/2013 9:37:00 AM,P727669,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,HYUN,60,True,2013-12-14 09:37:00
1255 W ADDISON,1255,WEST,ADDISON,-87.6613218,41.946876,1255 WEST ADDISON STREET,W,1255 W ADDISON,,,,,,,2148452,12/14/2013 10:00:00 AM,N121270,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,19,TOYT,60,True,2013-12-14 10:00:00
2941 S HALSTED ST,,,,,,,,,0.839,dstk,41.840881,-87.646275,2941 S HALSTED ST,2941 S Halsted St,2148691,12/15/2013 12:59:00 AM,7614886,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2013-12-15 00:59:00
2942 S HALSTED,,,,,,,,,0.772,dstk,41.840884,-87.646425,2942 S HALSTED,2942 S Halsted St,2148692,12/15/2013 1:05:00 AM,8652355,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2013-12-15 01:05:00
2838 S HALSTED ST,,,,,,,,,0.839,dstk,41.842789,-87.646471,2838 S HALSTED ST,2838 S Halsted St,2148693,12/15/2013 1:28:00 AM,1299185B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2013-12-15 01:28:00
2613 S HALSTED ST,,,,,,,,,0.839,dstk,41.845224,-87.646371,2613 S HALSTED ST,2613 S Halsted St,2148694,12/15/2013 1:34:00 AM,A396324,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,HOND,60,True,2013-12-15 01:34:00
2937 S HALSTED,2937,SOUTH,HALSTED,-87.6459585,41.8406116,2937 SOUTH HALSTED STREET,S,2937 S HALSTED,,,,,,,2148711,12/15/2013 1:14:00 AM,9130709,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHRY,60,True,2013-12-15 01:14:00
2651 S HALSTED,,,,,,,,,0.772,dstk,41.844915,-87.646365,2651 S HALSTED,2651 S Halsted St,2148713,12/15/2013 1:31:00 AM,N160543,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,DODG,60,True,2013-12-15 01:31:00
2619 S HALSTED,,,,,,,,,0.772,dstk,41.845172,-87.64637,2619 S HALSTED,2619 S Halsted St,2148714,12/15/2013 1:36:00 AM,K224984,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,TOYT,60,True,2013-12-15 01:36:00
1934 W 35TH,1934,WEST,35TH,-87.6742105,41.8306096,1934 WEST 35TH STREET,W,1934 W 35TH,,,,,,,2148782,12/14/2013 6:21:00 AM,L777901,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,HOND,60,True,2013-12-14 06:21:00
2036 W 35TH,,,,,,,,,0.74,dstk,41.830455,-87.676103,2036 W 35TH,2036 W 35th St,2148783,12/14/2013 6:22:00 AM,897TX,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2013-12-14 06:22:00
1936 W 35TH,1936,WEST,35TH,-87.6743058,41.8305912,1936 WEST 35TH STREET,W,1936 W 35TH,,,,,,,2148784,12/14/2013 6:23:00 AM,8186609,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,True,2013-12-14 06:23:00
2319 W 51ST,2319,WEST,51ST,-87.682596,41.800915,2319 WEST 51ST STREET,W,2319 W 51ST,,,,,,,2148811,12/14/2013 8:57:00 AM,9593724,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2013-12-14 08:57:00
2041 N 51ST,,,,,,,,,0.707,dstk,41.801136,-87.676083,2041 N 51ST,2041 W 51st St,2148812,12/14/2013 9:02:00 AM,P747104,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,FORD,60,True,2013-12-14 09:02:00
5014 S ASHLAND,5014,SOUTH,ASHLAND,-87.6652,41.802614,5014 SOUTH ASHLAND AVENUE,S,5014 S ASHLAND,,,,,,,2148813,12/14/2013 9:12:00 AM,8862279,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHRY,60,True,2013-12-14 09:12:00
5014 S ASHLAND,5014,SOUTH,ASHLAND,-87.6652,41.802614,5014 SOUTH ASHLAND AVENUE,S,5014 S ASHLAND,,,,,,,2197977,12/15/2013 8:56:00 PM,R603568,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,CHEV,60,True,2013-12-15 20:56:00
4520 N KIMBALL,4520,NORTH,KIMBALL,-87.7135003,41.9636508,4520 NORTH KIMBALL AVENUE,N,4520 N KIMBALL,,,,,,,2152998,12/15/2013 11:21:00 PM,G891596,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,CHEV,60,True,2013-12-15 23:21:00
4518 N KIMBALL,4518,NORTH,KIMBALL,-87.7134635,41.9635489,4518 NORTH KIMBALL AVENUE,N,4518 N KIMBALL,,,,,,,2152999,12/15/2013 11:23:00 PM,P128862,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,CHEV,60,True,2013-12-15 23:23:00
635 S KING DR,,,,,,,,,1.0,OpenCage,41.7129804,-87.6139357,635 S KING DR,"South Doctor Martin Luther King Junior Drive, Chicago, IL 60628, United States of America",2153027,12/16/2013 7:21:00 PM,A507381,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2013-12-16 19:21:00
6327 S KING DR,,,,,,,,,0.845,dstk,41.780053,-87.615544,6327 S KING DR,6327 S King Dr,2153028,12/16/2013 7:38:00 PM,S854202,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHRY,60,True,2013-12-16 19:38:00
7312 S DAMEN,7312,SOUTH,DAMEN,-87.6737082,41.7606968,7312 SOUTH DAMEN AVENUE,S,7312 S DAMEN,,,,,,,2153250,12/7/2013 1:00:00 AM,L927752,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,JEEP,60,True,2013-12-07 01:00:00
6420 S RACINE,,,,,,,,,0.75,dstk,41.777422,-87.654517,6420 S RACINE,6420 S Racine Ave,2153251,12/9/2013 10:49:00 PM,L843851,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2013-12-09 22:49:00
6432 S RACINE,,,,,,,,,0.75,dstk,41.777201,-87.654512,6432 S RACINE,6432 S Racine Ave,2153252,12/9/2013 10:50:00 PM,K743754,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2013-12-09 22:50:00
3717 N ELSTON,3717,NORTH,ELSTON,-87.7120958,41.9490913,3717 NORTH ELSTON AVENUE,N,3717 N ELSTON,,,,,,,2154007,12/14/2013 4:26:00 PM,7085686,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,TOYT,60,True,2013-12-14 16:26:00
3851 N ELSTON,,,,,,,,,0.75,dstk,41.951175,-87.715317,3851 N ELSTON,3851 N Elston Ave,2154008,12/14/2013 4:29:00 PM,N487633,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,TOYT,60,True,2013-12-14 16:29:00
3854 N ELSTON,,,,,,,,,0.75,dstk,41.95125,-87.715685,3854 N ELSTON,3854 N Elston Ave,2154009,12/14/2013 4:31:00 PM,H876315,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,PONT,60,True,2013-12-14 16:31:00
3865 N ELSTON,3865,NORTH,ELSTON,-87.7159475,41.9516692,3865 NORTH ELSTON AVENUE,N,3865 N ELSTON,,,,,,,2154010,12/14/2013 4:40:00 PM,162176EN,IL,ENV,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,NISS,60,True,2013-12-14 16:40:00
4515 N ELSTON,4515,NORTH,ELSTON,-87.7322453,41.9629805,4515 NORTH ELSTON AVENUE,N,4515 N ELSTON,,,,,,,2154011,12/14/2013 5:16:00 PM,MBINGLO,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,HOND,60,True,2013-12-14 17:16:00
4750 N ELSTON,4750,NORTH,ELSTON,-87.7393056,41.9672492,4750 NORTH ELSTON AVENUE,N,4750 N ELSTON,,,,,,,2154012,12/14/2013 5:21:00 PM,T915153,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,TOYT,60,True,2013-12-14 17:21:00
4710 N ELSTON,4710,NORTH,ELSTON,-87.7382849,41.9665546,4710 NORTH ELSTON AVENUE,N,4710 N ELSTON,,,,,,,2154013,12/14/2013 5:30:00 PM,L655635,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,CHEV,60,True,2013-12-14 17:30:00
4130 W LAWRENCE,,,,,,,,,0.759,dstk,41.968198,-87.731732,4130 W LAWRENCE,4130 W Lawrence Ave,2154015,12/15/2013 11:13:00 PM,1397338B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,CHEV,60,True,2013-12-15 23:13:00
2524 W DIVERSEY,2524,WEST,DIVERSEY,-87.691406,41.9323066,2524 WEST DIVERSEY AVENUE,W,2524 W DIVERSEY,,,,,,,2154051,12/14/2013 1:05:00 PM,S458979,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,14,VOLK,60,True,2013-12-14 13:05:00
2522 W DIVERSEY,,,,,,,,,0.759,dstk,41.932216,-87.691293,2522 W DIVERSEY,2522 W Diversey Ave,2154052,12/14/2013 1:06:00 PM,P754967,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,14,DODG,60,True,2013-12-14 13:06:00
2506 W DIVERSEY,,,,,,,,,0.759,dstk,41.932222,-87.690636,2506 W DIVERSEY,2506 W Diversey Ave,2154053,12/14/2013 1:10:00 PM,BGFTRF,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,14,TOYT,60,True,2013-12-14 13:10:00
2500 W DIVERSEY,,,,,,,,,0.759,dstk,41.93215,-87.690348,2500 W DIVERSEY,2500 W Diversey Ave,2154054,12/14/2013 1:12:00 PM,H338649,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,14,FORD,60,True,2013-12-14 13:12:00
11130 S KEDZIE,11130,SOUTH,KEDZIE,-87.70108,41.6906377,11130 SOUTH KEDZIE AVENUE,S,11130 S KEDZIE,,,,,,,2154145,12/14/2013 3:05:00 AM,L612059,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2013-12-14 03:05:00
11132 S KEDZIE,11132,SOUTH,KEDZIE,-87.7010912,41.6905268,11132 SOUTH KEDZIE AVENUE,S,11132 S KEDZIE,,,,,,,2154146,12/14/2013 3:19:00 AM,56501X,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,DODG,60,True,2013-12-14 03:19:00
11140 S KEDZIE,11140,SOUTH,KEDZIE,-87.7010795,41.6903697,11140 SOUTH KEDZIE AVENUE,S,11140 S KEDZIE,,,,,,,2154147,12/14/2013 3:21:00 AM,K822021,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,KIA,60,True,2013-12-14 03:21:00
11144 S KEDZIE,,,,,,,,,0.75,dstk,41.690257,-87.700857,11144 S KEDZIE,11144 S Kedzie Ave,2154148,12/14/2013 3:23:00 AM,P137335,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,TOYT,60,True,2013-12-14 03:23:00
11144 S KEDZIE,,,,,,,,,0.75,dstk,41.690257,-87.700857,11144 S KEDZIE,11144 S Kedzie Ave,2388442,12/14/2013 3:25:00 AM,X201482,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,True,2013-12-14 03:25:00
11256 S KEDZIE,11256,SOUTH,KEDZIE,-87.7010541,41.6881006,11256 SOUTH KEDZIE AVENUE,S,11256 S KEDZIE,,,,,,,2154149,12/14/2013 3:28:00 AM,R794430,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,HYUN,60,True,2013-12-14 03:28:00
11218 S KEDZIE,11218,SOUTH,KEDZIE,-87.7010092,41.6891323,11218 SOUTH KEDZIE AVENUE,S,11218 S KEDZIE,,,,,,,2154150,12/14/2013 3:30:00 AM,BRAT445,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,True,2013-12-14 03:30:00
11220 S KEDZIE,,,,,,,,,0.75,dstk,41.689026,-87.700809,11220 S KEDZIE,11220 S Kedzie Ave,2154151,12/14/2013 3:32:00 AM,R702513,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,JEEP,60,True,2013-12-14 03:32:00
11304 S KEDZIE,11304,SOUTH,KEDZIE,-87.7009735,41.6877318,11304 SOUTH KEDZIE AVENUE,S,11304 S KEDZIE,,,,,,,2154152,12/14/2013 3:36:00 AM,R730734,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2013-12-14 03:36:00
11310 S KEDZIE,11310,SOUTH,KEDZIE,-87.7010764,41.6875308,11310 SOUTH KEDZIE AVENUE,S,11310 S KEDZIE,,,,,,,2154153,12/14/2013 3:39:00 AM,1294389B,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,True,2013-12-14 03:39:00
11318 S KEDZIE,,,,,,,,,0.75,dstk,41.687373,-87.700746,11318 S KEDZIE,11318 S Kedzie Ave,2154154,12/14/2013 3:41:00 AM,P588280,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CADI,60,True,2013-12-14 03:41:00
11450 S KEDZIE,11450,SOUTH,KEDZIE,-87.7008934,41.6850673,11450 SOUTH KEDZIE AVENUE,S,11450 S KEDZIE,,,,,,,2154155,12/14/2013 3:45:00 AM,R488752,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2013-12-14 03:45:00
3550 N 111TH ST,,,,,,,,,0.844,dstk,41.691502,-87.709656,3550 N 111TH ST,3550 W 111th St,2154156,12/14/2013 4:01:00 AM,359766D,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,True,2013-12-14 04:01:00
3610 W 111TH ST,,,,,,,,,0.873,dstk,41.691481,-87.71096,3610 W 111TH ST,3610 W 111th St,2154157,12/14/2013 4:04:00 AM,A629127,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,FORD,60,True,2013-12-14 04:04:00
3610 W 111TH ST,,,,,,,,,0.873,dstk,41.691481,-87.71096,3610 W 111TH ST,3610 W 111th St,2154159,12/14/2013 4:08:00 AM,A519423,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2013-12-14 04:08:00
3604 W 111TH ST,,,,,,,,,0.873,dstk,41.691486,-87.710707,3604 W 111TH ST,3604 W 111th St,2154158,12/14/2013 4:05:00 AM,P199928,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,22,CHEV,60,True,2013-12-14 04:05:00
6740 N WESTERN,,,,,,,,,0.755,dstk,42.003939,-87.690114,6740 N WESTERN,6740 N Western Ave,2155165,12/9/2013 2:26:00 AM,4504TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,CHEV,60,True,2013-12-09 02:26:00
6172 N WESTERN,,,,,,,,,0.755,dstk,41.993607,-87.689814,6172 N WESTERN,6172 N Western Ave,2155166,12/9/2013 2:29:00 AM,4882TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2013-12-09 02:29:00
6620 N WESTERN,6620,NORTH,WESTERN,-87.6903786,42.0021029,6620 NORTH WESTERN AVENUE,N,6620 N WESTERN,,,,,,,2155167,12/9/2013 2:33:00 AM,X518601,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,HOND,60,True,2013-12-09 02:33:00
6642 N WESTERN,6642,NORTH,WESTERN,-87.690354,42.0025849,6642 NORTH WESTERN AVENUE,N,6642 N WESTERN,,,,,,,2155168,12/9/2013 2:35:00 AM,2502TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2013-12-09 02:35:00
6736 N WESTERN,6736,NORTH,WESTERN,-87.6903691,42.0043113,6736 NORTH WESTERN AVENUE,N,6736 N WESTERN,,,,,,,2155169,12/9/2013 2:38:00 AM,5178TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2013-12-09 02:38:00
6532 N WESTERN,,,,,,,,,0.755,dstk,42.000047,-87.690017,6532 N WESTERN,6532 N Western Ave,2155170,12/9/2013 2:40:00 AM,A339356,IL,TRK,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,BUIC,60,True,2013-12-09 02:40:00
6532 N WESTERN,,,,,,,,,0.755,dstk,42.000047,-87.690017,6532 N WESTERN,6532 N Western Ave,2468289,12/9/2013 2:42:00 AM,P708672,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,HOND,60,True,2013-12-09 02:42:00
6530 N WESTERN,,,,,,,,,0.755,dstk,42.000016,-87.690015,6530 N WESTERN,6530 N Western Ave,2155171,12/9/2013 2:41:00 AM,1570TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2013-12-09 02:41:00
6724 N WESTERN,,,,,,,,,0.755,dstk,42.003638,-87.690109,6724 N WESTERN,6724 N Western Ave,2155172,12/9/2013 2:45:00 AM,92TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2013-12-09 02:45:00
6718 N WESTERN,,,,,,,,,0.755,dstk,42.003525,-87.690104,6718 N WESTERN,6718 N Western Ave,2155173,12/9/2013 2:47:00 PM,946TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2013-12-09 14:47:00
6448 N WESTERN,,,,,,,,,0.755,dstk,41.998672,-87.689981,6448 N WESTERN,6448 N Western Ave,2155174,12/9/2013 2:49:00 AM,3162TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,FORD,60,True,2013-12-09 02:49:00
6448 N WESTERN,,,,,,,,,0.755,dstk,41.998672,-87.689981,6448 N WESTERN,6448 N Western Ave,2160360,12/9/2013 2:50:00 AM,3306TX,IL,TXI,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,24,TOYT,60,True,2013-12-09 02:50:00
