Violation Location,ADDRNO,STNAMEPRD,STNAME,LONGITUDE,LATITUDE,ADDRDELIV,pre_abbrev,lookup_address,confidence,geocoder,latitude,longitude,original_address,street_address,Unnamed: 0,Issue Date,License Plate Number,License Plate State,License Plate Type,Violation Code,Violation Description,Unit,Vehicle Make,Fine Level 1 Amount,two_inch,date
1331 N LASALLE,,,,,,,,,0.755,dstk,41.90635,-87.633002,1331 N LASALLE,1331 N la Salle Dr,296751,2/14/2016 3:25:00 PM,974WAW,WI,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 15:25:00
1331 N LASALLE,,,,,,,,,0.755,dstk,41.90635,-87.633002,1331 N LASALLE,1331 N la Salle Dr,327126,2/14/2016 3:03:00 PM,V588466,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HYUN,60,True,2016-02-14 15:03:00
1351 N LASALLE,,,,,,,,,0.755,dstk,41.906747,-87.633011,1351 N LASALLE,1351 N la Salle Dr,313850,2/14/2016 3:13:00 PM,E760313,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2016-02-14 15:13:00
1333 N LASALLE,,,,,,,,,0.755,dstk,41.90639,-87.633003,1333 N LASALLE,1333 N la Salle Dr,314675,2/14/2016 3:04:00 PM,Z483119,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 15:04:00
1335 N LASALLE,,,,,,,,,0.755,dstk,41.906429,-87.633004,1335 N LASALLE,1335 N la Salle Dr,314676,2/14/2016 3:05:00 PM,G076358,OH,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,SAAB,60,True,2016-02-14 15:05:00
1337 N LASALLE,,,,,,,,,0.755,dstk,41.906469,-87.633004,1337 N LASALLE,1337 N la Salle Dr,314677,2/14/2016 3:07:00 PM,NSFRAH2,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,INFI,60,True,2016-02-14 15:07:00
1339 N LASALLE,,,,,,,,,0.755,dstk,41.906509,-87.633005,1339 N LASALLE,1339 N la Salle Dr,314678,2/14/2016 3:08:00 PM,489S036,IL,TMP,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,TOYT,60,True,2016-02-14 15:08:00
1341 N LASALLE,,,,,,,,,0.755,dstk,41.906548,-87.633006,1341 N LASALLE,1341 N la Salle Dr,314679,2/14/2016 9:09:00 PM,X364246,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 21:09:00
1343 N LASALLE,,,,,,,,,0.755,dstk,41.906588,-87.633007,1343 N LASALLE,1343 N la Salle Dr,314680,2/14/2016 3:10:00 PM,S333005,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HOND,60,True,2016-02-14 15:10:00
1347 N LASALLE,,,,,,,,,0.755,dstk,41.906667,-87.633009,1347 N LASALLE,1347 N la Salle Dr,314681,2/14/2016 3:12:00 PM,Z448245,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,VOLK,60,True,2016-02-14 15:12:00
1345 N LASALLE,,,,,,,,,0.755,dstk,41.906628,-87.633008,1345 N LASALLE,1345 N la Salle Dr,327127,2/14/2016 3:11:00 PM,N325388,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,18,HYUN,60,True,2016-02-14 15:11:00
1455 W DIVISION,,,,,,,,,0.775,dstk,41.903298,-87.66486,1455 W DIVISION,1455 W Division St,356310,3/3/2016 7:20:00 AM,Y717969,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,12,NISS,60,True,2016-03-03 07:20:00
645 S STATE ST,,,,,,,,,0.843,dstk,41.873804,-87.627442,645 S STATE ST,645 S State St,2125279,12/4/2016 3:15:00 PM,X534512,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,MERC,60,True,2016-12-04 15:15:00
702 S STATE,,,,,,,,,0.763,dstk,41.872788,-87.627551,702 S STATE,702 S State St,2125280,12/4/2016 3:20:00 AM,279YZY,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HYUN,60,True,2016-12-04 03:20:00
710 S STATE,,,,,,,,,0.763,dstk,41.872747,-87.627551,710 S STATE,710 S State St,2125281,12/4/2016 3:24:00 AM,8616696,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,FORD,60,True,2016-12-04 03:24:00
806 S STATE,,,,,,,,,0.763,dstk,41.870502,-87.627498,806 S STATE,806 S State St,2125282,12/4/2016 3:32:00 AM,V265910,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,FORD,60,True,2016-12-04 03:32:00
1420 S STATE ST,,,,,,,,,0.843,dstk,41.862208,-87.627303,1420 S STATE ST,1420 S State St,2125283,12/4/2016 3:41:00 AM,Q752796,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,TOYT,60,True,2016-12-04 03:41:00
1422 S STATE ST,,,,,,,,,0.843,dstk,41.862201,-87.627303,1422 S STATE ST,1422 S State St,2125284,12/4/2016 3:44:00 AM,E901402,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HYUN,60,True,2016-12-04 03:44:00
1816 S STATE ST,,,,,,,,,0.843,dstk,41.857626,-87.627199,1816 S STATE ST,1816 S State St,2125285,12/4/2016 4:00:00 AM,P188238,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,HOND,60,True,2016-12-04 04:00:00
1818 S STATE ST,,,,,,,,,0.843,dstk,41.857595,-87.627199,1818 S STATE ST,1818 S State St,2125286,12/4/2016 4:03:00 AM,9277258,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,FIAT,60,True,2016-12-04 04:03:00
1830 S STATE ST,,,,,,,,,0.843,dstk,41.857409,-87.627198,1830 S STATE ST,1830 S State St,2125287,12/4/2016 4:06:00 AM,Y978267,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,NISS,60,True,2016-12-04 04:06:00
3442 W FOSTER AVE,,,,,,,,,0.839,dstk,41.975749,-87.714936,3442 W FOSTER AVE,3442 W Foster Ave,2125679,12/1/2016 3:31:00 AM,Y935168,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,INFI,60,True,2016-12-01 03:31:00
3721 N MILWAUKEE,3721,NORTH,MILWAUKEE,-87.7388467,41.9487033,3721 NORTH MILWAUKEE AVENUE,N,3721 N MILWAUKEE,,,,,,,2125681,12/1/2016 3:43:00 AM,R191895,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,HYUN,60,True,2016-12-01 03:43:00
3581 N MILWAUKEE,3581,NORTH,MILWAUKEE,-87.7347456,41.9459023,3581 NORTH MILWAUKEE AVENUE,N,3581 N MILWAUKEE,,,,,,,2125682,12/7/2016 3:47:00 AM,3572252,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,VOLV,60,True,2016-12-07 03:47:00
3581 N MILWAUKEE,3581,NORTH,MILWAUKEE,-87.7347456,41.9459023,3581 NORTH MILWAUKEE AVENUE,N,3581 N MILWAUKEE,,,,,,,2125683,12/1/2016 3:50:00 AM,Z220078,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,17,FORD,60,True,2016-12-01 03:50:00
1106 W 87TH ST,,,,,,,,,0.808,dstk,41.736041,-87.651055,1106 W 87TH ST,1106 W 87th St,2126092,12/5/2016 8:30:00 AM,Z641339,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,NISS,60,True,2016-12-05 08:30:00
1110 W 87TH ST,,,,,,,,,0.808,dstk,41.736038,-87.651256,1110 W 87TH ST,1110 W 87th St,2126093,12/5/2016 8:30:00 AM,8603683,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,CADI,60,True,2016-12-05 08:30:00
1138 S CALIFORNIA AVE,,,,,,,,,0.833,dstk,41.867614,-87.696009,1138 S CALIFORNIA AVE,1138 S California Ave,2126327,12/5/2016 12:46:00 AM,R455149,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,KIA,60,True,2016-12-05 00:46:00
1138 S CALIFORNIA AVE,,,,,,,,,0.833,dstk,41.867614,-87.696009,1138 S CALIFORNIA AVE,1138 S California Ave,2126328,12/5/2016 12:52:00 AM,V611327,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,CHEV,60,True,2016-12-05 00:52:00
2844 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866567,-87.697378,2844 W ROOSEVELT RD,2844 W Roosevelt Rd,2126329,12/5/2016 1:01:00 AM,Q142940,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,CADI,60,True,2016-12-05 01:01:00
2844 W ROOSEVELT RD,,,,,,,,,0.836,dstk,41.866567,-87.697378,2844 W ROOSEVELT RD,2844 W Roosevelt Rd,2126330,12/5/2016 1:04:00 AM,E365433,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,SUZI,60,True,2016-12-05 01:04:00
1022 N PULASKI,1022,NORTH,PULASKI,-87.7264574,41.8997266,1022 NORTH PULASKI ROAD,N,1022 N PULASKI,,,,,,,2128256,12/4/2016 5:25:00 PM,V505579,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,MERC,60,True,2016-12-04 17:25:00
1112 S CALIFORNIA,1112,SOUTH,CALIFORNIA,-87.6962125,41.8678904,1112 SOUTH CALIFORNIA AVENUE,S,1112 S CALIFORNIA,,,,,,,2133694,12/6/2016 1:33:00 AM,E558117,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,FORD,60,True,2016-12-06 01:33:00
2838 W ROOSEVELT,2838,WEST,ROOSEVELT,-87.6974716,41.8667661,2838 WEST ROOSEVELT ROAD,W,2838 W ROOSEVELT,,,,,,,2133695,12/6/2016 1:50:00 AM,E365433,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,SUZI,60,True,2016-12-06 01:50:00
3019 W JACKSON,3019,WEST,JACKSON,-87.7019076,41.8771298,3019 WEST JACKSON BOULEVARD,W,3019 W JACKSON,,,,,,,2133696,12/6/2016 2:02:00 AM,E405767,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,CHEV,60,True,2016-12-06 02:02:00
3019 W JACKSON,3019,WEST,JACKSON,-87.7019076,41.8771298,3019 WEST JACKSON BOULEVARD,W,3019 W JACKSON,,,,,,,2135843,12/6/2016 2:01:00 AM,K247524,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,MAZD,60,True,2016-12-06 02:01:00
2420 W ROOSEVELT,2420,WEST,ROOSEVELT,-87.6869485,41.8668087,2420 WEST ROOSEVELT ROAD,W,2420 W ROOSEVELT,,,,,,,2133697,12/6/2016 2:14:00 AM,V753544,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,JEEP,60,True,2016-12-06 02:14:00
2422 W ROOSEVELT,2422,WEST,ROOSEVELT,-87.6870238,41.8668884,2422 WEST ROOSEVELT ROAD,W,2422 W ROOSEVELT,,,,,,,2133698,12/6/2016 2:16:00 AM,Z536225,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,ACUR,60,True,2016-12-06 02:16:00
2421 W ROOSEVELT,,,,,,,,,0.778,dstk,41.866519,-87.687563,2421 W ROOSEVELT,2421 W Roosevelt Rd,2133699,12/6/2016 2:20:00 AM,H157224,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,ACUR,60,True,2016-12-06 02:20:00
712 S STATE ST,,,,,,,,,0.843,dstk,41.872737,-87.627551,712 S STATE ST,712 S State St,2134093,12/4/2016 3:26:00 AM,L555582,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,1,AUDI,60,True,2016-12-04 03:26:00
1110 S CALIFORNIA AVE,,,,,,,,,0.833,dstk,41.868141,-87.696025,1110 S CALIFORNIA AVE,1110 S California Ave,2135839,12/6/2016 1:32:00 AM,ZX77524,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,NISS,60,True,2016-12-06 01:32:00
1140 S CALIFORNIA AVE,,,,,,,,,0.833,dstk,41.867576,-87.696008,1140 S CALIFORNIA AVE,1140 S California Ave,2135840,12/6/2016 1:38:00 AM,Z788197,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,TOYT,60,True,2016-12-06 01:38:00
1142 S CALIFORNIA AVE,,,,,,,,,0.833,dstk,41.867539,-87.696007,1142 S CALIFORNIA AVE,1142 S California Ave,2135841,12/6/2016 1:43:00 AM,Q147222,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,CHEV,60,True,2016-12-06 01:43:00
1144 S CALIFORNIA AVE,,,,,,,,,0.833,dstk,41.867501,-87.696006,1144 S CALIFORNIA AVE,1144 S California Ave,2135842,12/6/2016 1:46:00 AM,N493906,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,MAZD,60,True,2016-12-06 01:46:00
3017 W JACKSON,3017,WEST,JACKSON,-87.7018172,41.8771359,3017 WEST JACKSON BOULEVARD,W,3017 W JACKSON,,,,,,,2135844,12/6/2016 2:04:00 AM,Q328372,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,BUIC,60,True,2016-12-06 02:04:00
3013 W JACKSON,,,,,,,,,0.75,Bing,41.8773199618,-87.701651305,3013 W JACKSON,"3013 W Jackson Blvd, Chicago, IL 60612, United States",2135845,12/6/2016 2:05:00 AM,S765676,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,GMC,60,True,2016-12-06 02:05:00
5919 S ASHLAND,,,,,,,,,0.755,dstk,41.786414,-87.664312,5919 S ASHLAND,5919 S Ashland Ave,2152531,12/5/2016 1:30:00 AM,Q624902,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,KIA,60,True,2016-12-05 01:30:00
1554 W 63RD ST,,,,,,,,,0.808,dstk,41.77956,-87.663383,1554 W 63RD ST,1554 W 63rd St,2152811,12/4/2016 5:03:00 PM,Z458468,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,KIA,60,True,2016-12-04 17:03:00
1554 W 63RD ST,,,,,,,,,0.808,dstk,41.77956,-87.663383,1554 W 63RD ST,1554 W 63rd St,2152878,12/4/2016 5:03:00 PM,Q975814,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,KIA,60,True,2016-12-04 17:03:00
1558 W 63RD ST,,,,,,,,,0.808,dstk,41.779559,-87.663437,1558 W 63RD ST,1558 W 63rd St,2152812,12/4/2016 5:04:00 PM,Y929616,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,HOND,60,True,2016-12-04 17:04:00
6320 S ASHLAND,,,,,,,,,0.755,dstk,41.778866,-87.664203,6320 S ASHLAND,6320 S Ashland Ave,2152813,12/4/2016 5:12:00 PM,6045951,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,GMC,60,True,2016-12-04 17:12:00
1556 W 6R3D ST,,,,,,,,,0.0,google,0.0,0.0,1556 W 6R3D ST,ADDRESS MISSING,2152879,12/4/2016 5:03:00 PM,X592869,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2016-12-04 17:03:00
6318 S ASHLAND AVE,,,,,,,,,0.837,dstk,41.77894,-87.664206,6318 S ASHLAND AVE,6318 S Ashland Ave,2152880,12/4/2016 5:12:00 PM,R878969,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2016-12-04 17:12:00
6123 S ASHLAND,6123,SOUTH,ASHLAND,-87.6637848,41.7823726,6123 SOUTH ASHLAND AVENUE,S,6123 S ASHLAND,,,,,,,2153417,12/5/2016 1:35:00 AM,658S104,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,BUIC,60,True,2016-12-05 01:35:00
6722 S RACINE AV,,,,,,,,,0.816,dstk,41.771878,-87.654298,6722 S RACINE AV,6722 S Racine Ave,2153418,12/5/2016 2:31:00 AM,CYM501,MS,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHEV,60,True,2016-12-05 02:31:00
6718 S RACINE AV,,,,,,,,,0.816,dstk,41.771959,-87.654375,6718 S RACINE AV,6718 S Racine Ave,2153419,12/5/2016 2:38:00 AM,Z724109,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,FORD,60,True,2016-12-05 02:38:00
6718 S RACINE AV,,,,,,,,,0.816,dstk,41.771959,-87.654375,6718 S RACINE AV,6718 S Racine Ave,2199082,12/17/2016 11:48:00 AM,P300143,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,7,CHRY,60,True,2016-12-17 11:48:00
1902 E 75TH ST,,,,,,,,,0.808,dstk,41.758926,-87.578369,1902 E 75TH ST,1902 E 75th St,2153480,12/4/2016 3:32:00 PM,E181492,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,HYUN,60,True,2016-12-04 15:32:00
820 E 75TH,820,EAST,75TH,-87.6045029,41.7588735,820 EAST 75TH STREET,E,820 E 75TH,,,,,,,2153481,12/4/2016 3:40:00 PM,E702179,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,PONT,60,True,2016-12-04 15:40:00
742 E 75TH ST,,,,,,,,,0.808,dstk,41.758637,-87.606461,742 E 75TH ST,742 E 75th St,2153482,12/4/2016 3:45:00 PM,S683048,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,CHEV,60,True,2016-12-04 15:45:00
738 E 75TH ST,,,,,,,,,0.808,dstk,41.758635,-87.606517,738 E 75TH ST,738 E 75th St,2153486,12/4/2016 3:45:00 PM,R968487,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,3,HOND,60,True,2016-12-04 15:45:00
7949 S DAMEN,7949,SOUTH,DAMEN,-87.672814,41.7488013,7949 SOUTH DAMEN AVENUE,S,7949 S DAMEN,,,,,,,2154872,12/10/2016 6:30:00 PM,E561294,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,6,JEEP,60,True,2016-12-10 18:30:00
4749 W MADISON,4749,WEST,MADISON,-87.7447356,41.8802996,4749 WEST MADISON STREET,W,4749 W MADISON,,,,,,,2159205,12/10/2016 7:58:00 PM,309T750,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,BUIC,60,True,2016-12-10 19:58:00
4651 W JACKSON,4651,WEST,JACKSON,-87.7422442,41.8766657,4651 WEST JACKSON BOULEVARD,W,4651 W JACKSON,,,,,,,2159206,12/10/2016 8:03:00 PM,N799877,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,PONT,60,True,2016-12-10 20:03:00
4645 W JACKSON,4645,WEST,JACKSON,-87.7419268,41.8764911,4645 WEST JACKSON BOULEVARD,W,4645 W JACKSON,,,,,,,2159207,12/10/2016 8:06:00 PM,360LVY,IN,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,HOND,60,True,2016-12-10 20:06:00
4635 W JACKSON,4635,WEST,JACKSON,-87.7417014,41.8766805,4635 WEST JACKSON BOULEVARD,W,4635 W JACKSON,,,,,,,2159208,12/10/2016 8:08:00 PM,277T348,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,DODG,60,True,2016-12-10 20:08:00
5502 S ARCHER AVE,,,,,,,,,0.839,dstk,41.798204,-87.746646,5502 S ARCHER AVE,5502 S Archer Ave,2159287,12/4/2016 10:32:00 PM,Z501290,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,JEEP,60,True,2016-12-04 22:32:00
5771 S ARCHER AVE,,,,,,,,,0.839,dstk,41.796442,-87.757011,5771 S ARCHER AVE,5771 S Archer Ave,2159288,12/4/2016 10:37:00 PM,Q968253,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,VOLK,60,True,2016-12-04 22:37:00
6912 S WESTERN,6912,SOUTH,WESTERN,-87.683658,41.767876,6912 SOUTH WESTERN AVENUE,S,6912 S WESTERN,,,,,,,2159296,12/10/2016 8:26:00 PM,Q153624,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,FORD,60,True,2016-12-10 20:26:00
6920 S WESTERN,,,,,,,,,0.755,dstk,41.76792,-87.683405,6920 S WESTERN,6920 S Western Ave,2159297,12/10/2016 8:27:00 PM,ZX28295,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,PONT,60,True,2016-12-10 20:27:00
6928 S WESTERN,,,,,,,,,0.755,dstk,41.767804,-87.683403,6928 S WESTERN,6928 S Western Ave,2159298,12/10/2016 8:29:00 PM,Q476161,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2016-12-10 20:29:00
907 W GARFIELD,907,WEST,GARFIELD,-87.6479437,41.7936719,907 WEST GARFIELD BOULEVARD,W,907 W GARFIELD,,,,,,,2159385,12/10/2016 7:29:00 PM,Q474614,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,NISS,60,True,2016-12-10 19:29:00
841 W GARFIELD,,,,,,,,,0.745,dstk,41.793872,-87.671441,841 W GARFIELD,841 W Garfield Blvd,2159386,12/10/2016 7:31:00 PM,V173759,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2016-12-10 19:31:00
717 W GARFIELD,717,WEST,GARFIELD,-87.6434852,41.7937589,717 WEST GARFIELD BOULEVARD,W,717 W GARFIELD,,,,,,,2159387,12/10/2016 7:33:00 PM,Q281456,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CADI,60,True,2016-12-10 19:33:00
715 W GARFIELD,715,WEST,GARFIELD,-87.6433579,41.7937083,715 WEST GARFIELD BOULEVARD,W,715 W GARFIELD,,,,,,,2159388,12/10/2016 7:33:00 PM,Q482791,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,CHEV,60,True,2016-12-10 19:33:00
5442 S HALSTED,,,,,,,,,0.772,dstk,41.79499,-87.645252,5442 S HALSTED,5442 S Halsted St,2159389,12/10/2016 7:41:00 PM,Z999575,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,HYUN,60,True,2016-12-10 19:41:00
5153 S HALSTED,,,,,,,,,0.772,dstk,41.800633,-87.645245,5153 S HALSTED,5153 S Halsted St,2159490,12/10/2016 7:26:00 PM,L413075,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,VOLK,60,True,2016-12-10 19:26:00
951 W 51ST ST,,,,,,,,,0.808,dstk,41.801456,-87.64882,951 W 51ST ST,951 W 51st St,2159497,12/10/2016 8:11:00 PM,ZX90550,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,9,TOYT,60,True,2016-12-10 20:11:00
4618 W JACKSON,4618,WEST,JACKSON,-87.7411695,41.8771761,4618 WEST JACKSON BOULEVARD,W,4618 W JACKSON,,,,,,,2159749,12/10/2016 8:12:00 PM,LETGOD,IL,DOM,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,JEEP,60,True,2016-12-10 20:12:00
4648 W JACKSON,,,,,,,,,0.75,Bing,41.876937747,-87.7417523414,4648 W JACKSON,"4648 W Jackson Blvd, Chicago, IL 60644, United States",2159750,12/10/2016 8:16:00 PM,ZX64495,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,CHEV,60,True,2016-12-10 20:16:00
4648 W JACKSON,,,,,,,,,0.75,Bing,41.876937747,-87.7417523414,4648 W JACKSON,"4648 W Jackson Blvd, Chicago, IL 60644, United States",2159752,12/10/2016 8:23:00 PM,Z453669,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,CHEV,60,True,2016-12-10 20:23:00
4658 W JACKSON,,,,,,,,,0.75,Bing,41.8769357353,-87.7419032156,4658 W JACKSON,"4658 W Jackson Blvd, Chicago, IL 60644, United States",2159751,12/10/2016 8:20:00 PM,Z593138,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,MERC,60,True,2016-12-10 20:20:00
10135  S,,,,,,,,,1.0,OpenCage,51.1163375,-0.5411582,10135  S,"Chicago, Dunsfold CP, Waverley, Surrey, England, United Kingdom",2159762,12/11/2016 9:50:00 PM,Z713031,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,4,HOND,60,True,2016-12-11 21:50:00
4331 W MADISON,,,,,,,,,0.772,dstk,41.880554,-87.733707,4331 W MADISON,4331 W Madison St,2160096,12/11/2016 5:14:00 PM,Q432160,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,11,TOYT,60,True,2016-12-11 17:14:00
6138 W 55TH ST,,,,,,,,,0.808,dstk,41.792541,-87.775852,6138 W 55TH ST,6138 W 55th St,2160505,12/11/2016 8:34:00 PM,P714330,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,ACUR,60,True,2016-12-11 20:34:00
6138 W 55TH ST,,,,,,,,,0.808,dstk,41.792541,-87.775852,6138 W 55TH ST,6138 W 55th St,2160513,12/11/2016 8:33:00 PM,Q924259,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2016-12-11 20:33:00
5810 S ARCHER AVE,,,,,,,,,0.839,dstk,41.796321,-87.758896,5810 S ARCHER AVE,5810 S Archer Ave,2160516,12/10/2016 11:15:00 PM,E609297,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,NISS,60,True,2016-12-10 23:15:00
5733 S ARCHER AVE,,,,,,,,,0.839,dstk,41.796704,-87.755434,5733 S ARCHER AVE,5733 S Archer Ave,2160517,12/10/2016 11:19:00 PM,X395339,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2016-12-10 23:19:00
5697 S ARCHER AVE,,,,,,,,,0.839,dstk,41.796803,-87.754827,5697 S ARCHER AVE,5697 S Archer Ave,2160518,12/10/2016 11:22:00 PM,E296084,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,SUBA,60,True,2016-12-10 23:22:00
2524 W 71ST ST,,,,,,,,,0.808,dstk,41.764714,-87.686719,2524 W 71ST ST,2524 W 71st St,2160563,12/11/2016 9:22:00 PM,Q480073,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,CHEV,60,True,2016-12-11 21:22:00
2534 W 71ST ST,,,,,,,,,0.808,dstk,41.76471,-87.687025,2534 W 71ST ST,2534 W 71st St,2160564,12/11/2016 9:23:00 PM,ZX26741,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,DODG,60,True,2016-12-11 21:23:00
2610 W 71ST ST,,,,,,,,,0.808,dstk,41.764684,-87.688525,2610 W 71ST ST,2610 W 71st St,2160565,12/11/2016 9:25:00 PM,X881308,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,HOND,60,True,2016-12-11 21:25:00
2618 W 71ST ST,,,,,,,,,0.808,dstk,41.764678,-87.688786,2618 W 71ST ST,2618 W 71st St,2160566,12/11/2016 9:26:00 PM,Q332936,IL,PAS,964070,SNOW ROUTE: 2'' OF SNOW OR MORE,8,TOYT,60,True,2016-12-11 21:26:00
